bioproject,study,biosample,sample,experiment,run,amikacin,bedaquiline,capreomycin,clofazimine,delamanid,ethionamide,ethambutol,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,pyrazinamide,rifampicin,streptomycin
PRJEB41201,,,ERS5305909,ERX4685739,ERR4815897,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305910,ERX4685740,ERR4815898,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305911,ERX4685741,ERR4815899,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305912,ERX4685742,ERR4815900,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305913,ERX4685743,ERR4815901,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305916,ERX4685746,ERR4815904,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305917,ERX4685747,ERR4815905,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305918,ERX4685748,ERR4815906,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305920,ERX4685750,ERR4815908,S,,S,,,S,R,R,S,S,S,S,,S,
PRJEB41201,,,ERS5305923,ERX4685753,ERR4815911,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305925,ERX4685755,ERR4815913,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305927,ERX4685757,ERR4815915,S,,S,,,S,S,R,S,R,S,S,,R,
PRJEB41201,,,ERS5305929,ERX4685759,ERR4815917,,,,,,,,,,,,,,S,
PRJEB41201,,,ERS5305931,ERX4685761,ERR4815919,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305933,ERX4685763,ERR4815921,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305934,ERX4685764,ERR4815922,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5305937,ERX4685767,ERR4815925,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305938,ERX4685768,ERR4815926,,,,,,,R,R,,,,,,S,
PRJEB41201,,,ERS5305940,ERX4685770,ERR4815928,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5305942,ERX4685772,ERR4815930,,,,,,,S,R,,,,,S,R,
PRJEB41201,,,ERS5305943,ERX4685773,ERR4815931,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305944,ERX4685774,ERR4815932,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305949,ERX4685779,ERR4815937,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305955,ERX4685785,ERR4815943,,,,,,,S,S,,,,,,S,S
PRJEB41201,,,ERS5305957,ERX4685787,ERR4815945,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305961,ERX4685791,ERR4815949,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305963,ERX4685793,ERR4815951,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305964,ERX4685794,ERR4815952,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305966,ERX4685796,ERR4815954,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305967,ERX4685797,ERR4815955,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305968,ERX4685798,ERR4815956,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305969,ERX4685799,ERR4815957,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5305970,ERX4685800,ERR4815958,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305971,ERX4685801,ERR4815959,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305972,ERX4685802,ERR4815960,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305973,ERX4685803,ERR4815961,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305977,ERX4685807,ERR4815965,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305978,ERX4685808,ERR4815966,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305980,ERX4685810,ERR4815968,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305982,ERX4685812,ERR4815970,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305985,ERX4685815,ERR4815973,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305986,ERX4685816,ERR4815974,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5305988,ERX4685818,ERR4815976,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305989,ERX4685819,ERR4815977,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305992,ERX4685822,ERR4815980,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5305995,ERX4685825,ERR4815983,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5305999,ERX4685829,ERR4815987,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306000,ERX4685830,ERR4815988,,,,,,,R,R,,,,,S,R,
PRJEB41201,,,ERS5306002,ERX4685832,ERR4815990,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306003,ERX4685833,ERR4815991,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306005,ERX4685835,ERR4815993,,,,,,,S,R,,,,,,S,S
PRJEB41201,,,ERS5306006,ERX4685836,ERR4815994,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306007,ERX4685837,ERR4815995,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306008,ERX4685838,ERR4815996,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306011,ERX4685841,ERR4815999,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5306015,ERX4685845,ERR4816003,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306018,ERX4685848,ERR4816006,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306019,ERX4685849,ERR4816007,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306020,ERX4685850,ERR4816008,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306021,ERX4685851,ERR4816009,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306022,ERX4685852,ERR4816010,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306023,ERX4685853,ERR4816011,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306024,ERX4685854,ERR4816012,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306026,ERX4685856,ERR4816014,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306028,ERX4685858,ERR4816016,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306032,ERX4685862,ERR4816020,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306034,ERX4685864,ERR4816022,S,,S,,,R,S,R,S,S,S,S,,S,
PRJEB41201,,,ERS5306035,ERX4685865,ERR4816023,S,,S,,,S,S,S,S,R,S,R,,S,
PRJEB41201,,,ERS5306036,ERX4685866,ERR4816024,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306040,ERX4685870,ERR4816028,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306043,ERX4685873,ERR4816031,,,,,,,S,,,,,,S,S,
PRJEB41201,,,ERS5306048,ERX4685878,ERR4816036,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306051,ERX4685881,ERR4816039,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306053,ERX4685883,ERR4816041,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5306054,ERX4685884,ERR4816042,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306057,ERX4685887,ERR4816045,,,,,,,S,R,,,,,,S,S
PRJEB41201,,,ERS5306059,ERX4685889,ERR4816047,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306060,ERX4685890,ERR4816048,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306061,ERX4685891,ERR4816049,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306065,ERX4685895,ERR4816053,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306066,ERX4685896,ERR4816054,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306069,ERX4685899,ERR4816057,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306070,ERX4685900,ERR4816058,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306071,ERX4685901,ERR4816059,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306075,ERX4685905,ERR4816063,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306076,ERX4685906,ERR4816064,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306077,ERX4685907,ERR4816065,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306079,ERX4685909,ERR4816067,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306080,ERX4685910,ERR4816068,,,,,,,S,R,,,,,,S,S
PRJEB41201,,,ERS5306081,ERX4685911,ERR4816069,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306084,ERX4685914,ERR4816072,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306087,ERX4685917,ERR4816075,,,,,,,S,S,,,,,,S,S
PRJEB41201,,,ERS5306089,ERX4685919,ERR4816077,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306090,ERX4685920,ERR4816078,,,,,,,S,R,,,,,,S,S
PRJEB41201,,,ERS5306093,ERX4685923,ERR4816081,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306098,ERX4685928,ERR4816086,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306101,ERX4685931,ERR4816089,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306102,ERX4685932,ERR4816090,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306103,ERX4685933,ERR4816091,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306105,ERX4685935,ERR4816093,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306107,ERX4685937,ERR4816095,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306110,ERX4685940,ERR4816098,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306111,ERX4685941,ERR4816099,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306115,ERX4685945,ERR4816103,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306116,ERX4685946,ERR4816104,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306117,ERX4685947,ERR4816105,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306119,ERX4685949,ERR4816107,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306121,ERX4685951,ERR4816109,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306122,ERX4685952,ERR4816110,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306123,ERX4685953,ERR4816111,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306125,ERX4685955,ERR4816113,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306126,ERX4685956,ERR4816114,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306127,ERX4685957,ERR4816115,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306129,ERX4685959,ERR4816117,,,,,,,S,,,,,,S,,
PRJEB41201,,,ERS5306130,ERX4685960,ERR4816118,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306131,ERX4685961,ERR4816119,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306135,ERX4685965,ERR4816123,S,,R,,,S,S,S,S,S,S,S,,S,
PRJEB41201,,,ERS5306138,ERX4685968,ERR4816126,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306140,ERX4685970,ERR4816128,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306141,ERX4685971,ERR4816129,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306142,ERX4685972,ERR4816130,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306143,ERX4685973,ERR4816131,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306145,ERX4685975,ERR4816133,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306146,ERX4685976,ERR4816134,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306147,ERX4685977,ERR4816135,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306149,ERX4685979,ERR4816137,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306151,ERX4685981,ERR4816139,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306153,ERX4685983,ERR4816141,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306156,ERX4685986,ERR4816144,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306157,ERX4685987,ERR4816145,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306158,ERX4685988,ERR4816146,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306159,ERX4685989,ERR4816147,,,,,,,S,S,,,,,S,R,
PRJEB41201,,,ERS5306161,ERX4685991,ERR4816149,,,,,,,S,R,,,,,,S,R
PRJEB41201,,,ERS5306162,ERX4685992,ERR4816150,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306164,ERX4685994,ERR4816152,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306166,ERX4685996,ERR4816154,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306168,ERX4685998,ERR4816156,S,,S,,,S,,,S,S,S,S,,,
PRJEB41201,,,ERS5306169,ERX4685999,ERR4816157,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306171,ERX4686001,ERR4816159,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306174,ERX4686004,ERR4816162,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306177,ERX4686007,ERR4816165,S,,S,,,S,S,R,S,S,S,S,,S,
PRJEB41201,,,ERS5306178,ERX4686008,ERR4816166,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306179,ERX4686009,ERR4816167,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306181,ERX4686011,ERR4816169,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306184,ERX4686014,ERR4816172,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306185,ERX4686015,ERR4816173,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306194,ERX4686024,ERR4816182,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306196,ERX4686026,ERR4816184,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306197,ERX4686027,ERR4816185,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306198,ERX4686028,ERR4816186,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306200,ERX4686030,ERR4816188,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306202,ERX4686032,ERR4816190,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306203,ERX4686033,ERR4816191,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306205,ERX4686035,ERR4816193,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306208,ERX4686038,ERR4816196,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306209,ERX4686039,ERR4816197,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306211,ERX4686041,ERR4816199,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306213,ERX4686043,ERR4816201,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306214,ERX4686044,ERR4816202,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306216,ERX4686046,ERR4816204,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306218,ERX4686048,ERR4816206,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306220,ERX4686050,ERR4816208,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306222,ERX4686052,ERR4816210,,,,,,,S,R,,,,,S,R,
PRJEB41201,,,ERS5306224,ERX4686054,ERR4816212,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306225,ERX4686055,ERR4816213,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306227,ERX4686057,ERR4816215,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306228,ERX4686058,ERR4816216,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306230,ERX4686060,ERR4816218,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5306231,ERX4686061,ERR4816219,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306232,ERX4686062,ERR4816220,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306233,ERX4686063,ERR4816221,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306237,ERX4686067,ERR4816225,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306238,ERX4686068,ERR4816226,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306240,ERX4686070,ERR4816228,,,,,,,S,R,,,,,,S,S
PRJEB41201,,,ERS5306241,ERX4686071,ERR4816229,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306245,ERX4686075,ERR4816233,,,,,,,S,S,,,,,S,R,
PRJEB41201,,,ERS5306249,ERX4686079,ERR4816237,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306250,ERX4686080,ERR4816238,,,,,,,S,S,,,,,,S,S
PRJEB41201,,,ERS5306253,ERX4686083,ERR4816241,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306254,ERX4686084,ERR4816242,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306256,ERX4686086,ERR4816244,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306257,ERX4686087,ERR4816245,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306258,ERX4686088,ERR4816246,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306259,ERX4686089,ERR4816247,S,,S,,,R,R,R,S,R,S,R,,R,
PRJEB41201,,,ERS5306260,ERX4686090,ERR4816248,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306261,ERX4686091,ERR4816249,,,,,,,,,,,,,R,,
PRJEB41201,,,ERS5306264,ERX4686094,ERR4816252,,,,,,,,,,,,,S,,
PRJEB41201,,,ERS5306265,ERX4686095,ERR4816253,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306268,ERX4686098,ERR4816256,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306270,ERX4686100,ERR4816258,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306272,ERX4686102,ERR4816260,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306274,ERX4686104,ERR4816262,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306275,ERX4686105,ERR4816263,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306276,ERX4686106,ERR4816264,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306280,ERX4686110,ERR4816268,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306282,ERX4686112,ERR4816270,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306287,ERX4686117,ERR4816275,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306293,ERX4686123,ERR4816281,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306296,ERX4686126,ERR4816284,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306297,ERX4686127,ERR4816285,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306298,ERX4686128,ERR4816286,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306301,ERX4686131,ERR4816289,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306302,ERX4686132,ERR4816290,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306304,ERX4686134,ERR4816292,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306307,ERX4686137,ERR4816295,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306309,ERX4686139,ERR4816297,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306312,ERX4686142,ERR4816300,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306313,ERX4686143,ERR4816301,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306315,ERX4686145,ERR4816303,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306316,ERX4686146,ERR4816304,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306317,ERX4686147,ERR4816305,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306318,ERX4686148,ERR4816306,,,,,,,S,R,,,,,R,S,
PRJEB41201,,,ERS5306322,ERX4686152,ERR4816310,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306323,ERX4686153,ERR4816311,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306324,ERX4686154,ERR4816312,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306326,ERX4686156,ERR4816314,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306330,ERX4686160,ERR4816318,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306332,ERX4686162,ERR4816320,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306333,ERX4686163,ERR4816321,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306336,ERX4686166,ERR4816324,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306337,ERX4686167,ERR4816325,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306339,ERX4686169,ERR4816327,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306343,ERX4686173,ERR4816331,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306344,ERX4686174,ERR4816332,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306346,ERX4686176,ERR4816334,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306347,ERX4686177,ERR4816335,S,,S,,,S,S,S,S,S,S,S,,S,
PRJEB41201,,,ERS5306348,ERX4686178,ERR4816336,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306350,ERX4686180,ERR4816338,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306353,ERX4686183,ERR4816341,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306354,ERX4686184,ERR4816342,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306355,ERX4686185,ERR4816343,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306356,ERX4686186,ERR4816344,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306357,ERX4686187,ERR4816345,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306359,ERX4686189,ERR4816347,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306360,ERX4686190,ERR4816348,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306362,ERX4686192,ERR4816350,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306363,ERX4686193,ERR4816351,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306364,ERX4686194,ERR4816352,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306365,ERX4686195,ERR4816353,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306367,ERX4686197,ERR4816355,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306368,ERX4686198,ERR4816356,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306370,ERX4686200,ERR4816358,,,,,,,S,S,,,,,R,S,
PRJEB41201,,,ERS5306371,ERX4686201,ERR4816359,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306376,ERX4686206,ERR4816364,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306378,ERX4686208,ERR4816366,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306379,ERX4686209,ERR4816367,,,,,,,S,S,,,,,,S,S
PRJEB41201,,,ERS5306380,ERX4686210,ERR4816368,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306381,ERX4686211,ERR4816369,R,,R,,,R,S,R,R,R,S,R,,R,
PRJEB41201,,,ERS5306382,ERX4686212,ERR4816370,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306384,ERX4686214,ERR4816372,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306385,ERX4686215,ERR4816373,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306386,ERX4686216,ERR4816374,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306387,ERX4686217,ERR4816375,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306388,ERX4686218,ERR4816376,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306390,ERX4686220,ERR4816378,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306392,ERX4686222,ERR4816380,R,,R,,,R,R,R,R,R,S,R,,S,
PRJEB41201,,,ERS5306393,ERX4686223,ERR4816381,,,,,,,S,R,,,,,,S,R
PRJEB41201,,,ERS5306396,ERX4686226,ERR4816384,,,,,,,S,R,,,,,S,S,
PRJEB41201,,,ERS5306397,ERX4686227,ERR4816385,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306398,ERX4686228,ERR4816386,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306401,ERX4686231,ERR4816389,,,,,,,S,R,,,,,,S,
PRJEB41201,,,ERS5306402,ERX4686232,ERR4816390,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306406,ERX4686236,ERR4816394,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306407,ERX4686237,ERR4816395,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306408,ERX4686238,ERR4816396,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306409,ERX4686239,ERR4816397,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306410,ERX4686240,ERR4816398,S,,S,,,S,S,R,S,R,S,S,,R,
PRJEB41201,,,ERS5306411,ERX4686241,ERR4816399,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306416,ERX4686246,ERR4816404,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306418,ERX4686248,ERR4816406,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306419,ERX4686249,ERR4816407,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306421,ERX4686251,ERR4816409,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306422,ERX4686252,ERR4816410,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306423,ERX4686253,ERR4816411,,,,,,,S,R,,,,,,S,R
PRJEB41201,,,ERS5306427,ERX4686257,ERR4816415,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306430,ERX4686260,ERR4816418,,,,,,,S,S,,,,,,S,
PRJEB41201,,,ERS5306431,ERX4686261,ERR4816419,,,,,,,S,S,,,,,S,S,
PRJEB41201,,,ERS5306432,ERX4686262,ERR4816420,,,,,,,S,S,,,,,,S,S
PRJEB41201,,,ERS5306434,ERX4686264,ERR4816422,,,,,,,S,S,,,,,S,S,
